page_url,page_title,data_key,data_value,created_at,original_url,keyword
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૦૪-૧૧-૨૦૨૫,2025-11-17 06:10:12.634839,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૭/૧૧/૨૦૨૫,2025-11-17 06:10:12.628219,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૦૭/૧૨/૨૦૨૫,2025-11-17 06:10:12.626968,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.625597,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૧/૨૦૨૫,2025-11-17 06:10:12.624121,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.622238,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.619646,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૧/૨૦૨૫,2025-11-17 06:10:12.617106,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.614322,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.612696,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૧/૨૦૨૫,2025-11-17 06:10:12.611336,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.609884,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.608447,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૧/૨૦૨૫,2025-11-17 06:10:12.606852,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.604594,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.602011,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૬/૧૧/૨૦૨૫,2025-11-17 06:10:12.597616,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.595454,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.593182,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.591777,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.590318,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૧/૨૦૨૫,2025-11-17 06:10:12.588129,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.585428,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.58098,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.579331,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.577893,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.576277,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.574497,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.572764,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૧/૧૧/૨૦૨૫,2025-11-17 06:10:12.57037,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.567346,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૧/૧૧/૨૦૨૫,2025-11-17 06:10:12.563758,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.562303,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.560806,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.559263,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.557472,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.55512,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૧/૧૧/૨૦૨૫,2025-11-17 06:10:12.552987,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.549362,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.546506,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.54482,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.542525,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.540596,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૧/૧૧/૨૦૨૫,2025-11-17 06:10:12.538756,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૧૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.5365,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૦/૧૧/૨૦૨૫,2025-11-17 06:10:12.533993,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૨૪/૧૦/૨૦૨૫,2025-11-17 06:10:12.530606,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/INCDU-04-11-2025.pdf,Document: INCDU-04-11-2025.pdf,Date,૦૩/૧૧/૨૦૨૫,2025-11-17 06:10:12.517758,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Date,23/07/2004,2025-11-17 06:10:03.406871,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Year Range,2010-03,2025-11-17 06:10:03.405098,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Date,29/01/2000,2025-11-17 06:10:03.402746,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Date,19-05-2025,2025-11-17 06:10:03.397015,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Year Range,2024-25,2025-11-17 06:10:03.390278,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/Documents/AdvertismentDocument/FRSDM-202425.pdf,Document: FRSDM-202425.pdf,Date,19-05-2025,2025-11-17 06:10:03.388917,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,"21 Aug, 2016",2025-11-17 06:10:02.875462,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,14-11-2025,2025-11-17 06:10:02.874099,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,04/02/2020,2025-11-17 06:10:02.867087,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2020-21,2025-11-17 06:10:02.863773,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Post,of Deputy Director,2025-11-17 06:10:02.862404,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,29 November 2020,2025-11-17 06:10:02.85995,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,22.01.2021,2025-11-17 06:10:02.857398,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2020-21,2025-11-17 06:10:02.856101,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Post,of Mamlatdar,2025-11-17 06:10:02.85439,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2018-19,2025-11-17 06:10:02.849505,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,4/2018-19,2025-11-17 06:10:02.846409,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,31.01.2024,2025-11-17 06:10:02.844616,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.842898,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.841081,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,09-08-2024,2025-11-17 06:10:02.836623,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,05-08-2024,2025-11-17 06:10:02.8343,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,30-11-2024,2025-11-17 06:10:02.828981,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,26-11-2024,2025-11-17 06:10:02.827584,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.826081,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,82/2024-25,2025-11-17 06:10:02.824577,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.82168,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,55,2025-11-17 06:10:02.820142,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.818513,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51,2025-11-17 06:10:02.816649,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.814554,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51/2024-25,2025-11-17 06:10:02.813005,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,23/02/2025,2025-11-17 06:10:02.8092,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.807605,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.803193,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.801234,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,68/2024-25,2025-11-17 06:10:02.798662,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.793493,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,156/2024-25,2025-11-17 06:10:02.791915,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2023-24,2025-11-17 06:10:02.788568,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,42-2023-24,2025-11-17 06:10:02.787055,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2022-23,2025-11-17 06:10:02.785304,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,20-2022-23,2025-11-17 06:10:02.78334,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,16-03-2025,2025-11-17 06:10:02.780864,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,23-02-2025,2025-11-17 06:10:02.778932,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,19-01-2025,2025-11-17 06:10:02.776056,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,12-01-2025,2025-11-17 06:10:02.77465,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.769557,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.767209,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,27-04-2025,2025-11-17 06:10:02.76517,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,25-04-2025,2025-11-17 06:10:02.763131,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,17-04-2025,2025-11-17 06:10:02.761774,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.760351,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,122/2024-25,2025-11-17 06:10:02.758883,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.757523,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,121/2024-25,2025-11-17 06:10:02.756108,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.747299,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.745877,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.744654,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,48/2024-25,2025-11-17 06:10:02.743428,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,17.10.2025,2025-11-17 06:10:02.740941,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,03.10.2025,2025-11-17 06:10:02.739593,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2025-26,2025-11-17 06:10:02.738177,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,19/2025-26,2025-11-17 06:10:02.736553,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.734935,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.733013,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.728834,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.727462,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,77/2024-25,2025-11-17 06:10:02.726109,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.724728,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,51/2024-25,2025-11-17 06:10:02.723345,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.720696,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,114/2024-25,2025-11-17 06:10:02.71932,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.715507,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.713112,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,07/2024-25,2025-11-17 06:10:02.711819,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.709133,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.707742,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,38/2024-25,2025-11-17 06:10:02.704885,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.703255,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.701609,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,04-11-2025,2025-11-17 06:10:02.696837,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.695591,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.694356,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,170/2024-25,2025-11-17 06:10:02.693019,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.691662,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Advertisement Number,171/2024-25,2025-11-17 06:10:02.690326,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Date,10.11.2025,2025-11-17 06:10:02.688783,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-2025,2025-11-17 06:10:02.686759,https://gpsc.gujarat.gov.in/default.aspx,exam
https://gpsc.gujarat.gov.in/default.aspx,"
	Home
",Year Range,2024-25,2025-11-17 06:10:02.684771,https://gpsc.gujarat.gov.in/default.aspx,exam
